10944750	28011	0	05/02
10944750	11022	0	05/02
10944750	11022	0	05/02
10944750	11022	0	05/02
10944750	11022	0	05/02
10944750	11022	0	05/02
10944750	2826	0	06/10
10944750	2826	0	06/07
10944750	25372	0	07/03
10944750	25372	0	07/03
10944750	25372	1	07/03
10944750	25372	1	07/03
10944750	25372	0	07/12
10944750	25372	0	06/10
10944750	25372	0	07/03
10944750	25372	0	07/03
10944750	25372	0	07/09
10944750	25372	0	07/03
10944750	25372	0	07/03
10944750	25372	0	07/03
10944750	25372	0	07/03
10944750	25372	0	07/03
10944750	6080	0	05/24
10944750	11942	2	05/02
10944750	11942	0	05/02
10944750	679	0	06/24
10944750	19166	0	05/01
10944750	24359	0	07/04
10944750	12599	0	06/11
10944750	12599	0	06/11
10944750	12599	0	07/03
10944750	12599	0	06/11
10944750	12599	0	06/11
10944750	11167	0	06/10
10944750	11167	0	06/10
12028500	20386	0	07/12
12028500	15935	0	07/08
12028500	27014	0	07/03
12028500	17739	0	07/15
12028500	17739	0	07/15
12028500	9922	0	07/08
12028500	9922	0	07/08
12028500	622	0	05/06
12028500	20796	0	07/06
12028500	16460	0	07/06
12028500	5254	0	06/17
12028500	396	0	06/26
12028500	13390	0	06/16
12028500	13390	1	06/16
12028500	13390	0	06/16
12028500	13390	0	06/16
12028500	13390	0	06/16
12028500	13390	0	06/16
12028500	13390	0	06/16
12028500	27272	0	05/06
12028500	5639	0	06/27
12028500	22484	0	07/14
12028500	15311	0	07/09
12028500	15311	0	07/09
12028500	15311	1	07/09
12028500	15311	0	07/09
12028500	3032	0	05/06
12028500	14821	0	07/08
12028500	13747	0	05/06
12028500	13747	0	07/10
12028500	13747	0	05/06
12028500	5858	0	07/15
12028500	5858	0	07/15
12028500	679	0	05/05
12028500	9089	0	07/15
12028500	25260	0	06/29
12028500	25260	0	06/29
12028500	25260	0	06/29
12028500	17024	0	06/18
12028500	17024	0	06/25
1206500	4571	0	05/26
1206500	7868	0	05/26
12154500	3254	0	07/11
12154500	8689	0	05/04
12154500	8689	0	05/19
12154500	8689	0	05/19
12154500	8689	0	05/19
12154500	8689	1	05/19
12154500	8689	1	05/19
12154500	8689	0	05/19
12154500	20956	0	06/10
12154500	20956	0	06/09
12154500	20956	0	06/09
12154500	20956	0	06/09
12154500	11605	0	06/10
12154500	12747	0	06/17
12154500	3536	0	06/29
12154500	2853	0	06/09
12154500	2853	0	06/09
12154500	2853	0	06/09
12154500	2853	0	06/09
12154500	2853	0	06/09
12154500	2853	0	06/09
12154500	2853	0	06/09
12154500	4300	0	05/30
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	28621	0	07/04
12154500	5267	0	05/27
12154500	14894	0	06/24
12154500	14894	0	06/24
12154500	14894	0	06/23
12154500	24687	0	05/10
12154500	19102	0	05/16
12154500	21336	0	05/25
12154500	19973	0	06/25
12154500	1337	0	05/30
12154500	1758	0	04/15
12154500	1758	0	05/16
12154500	1758	0	04/15
12154500	1758	0	04/15
12154500	647	0	05/31
12154500	9153	0	06/07
12154500	9153	0	06/07
12154500	9153	0	06/07
12154500	155	0	07/11
12154500	3185	0	07/15
12154500	3185	0	07/15
12154500	3185	0	07/15
12154500	3185	0	07/15
12154500	3185	0	07/15
12154500	11922	0	06/30
12154500	11922	0	05/03
12154500	11922	0	05/03
12154500	11922	0	06/30
12154500	4571	0	06/25
12154500	26114	0	06/28
12154500	4949	0	05/27
12154500	4949	0	05/27
12154500	4949	0	05/27
12154500	4949	0	05/26
12154500	12870	0	07/02
12154500	13240	0	04/27
12154500	24978	0	05/06
12154500	13240	0	04/27
12154500	13240	0	04/27
12154500	13240	0	04/27
12154500	13489	0	04/15
12154500	13489	0	04/15
12154500	13489	0	04/15
12154500	23556	0	06/27
12154500	13489	0	04/15
12154500	23556	0	06/27
12154500	13489	0	04/15
12154500	13489	0	04/15
12154500	13489	0	04/15
12154500	2739	0	04/18
12154500	14818	0	04/27
12154500	9653	0	06/10
12154500	4694	0	04/26
12154500	282	0	06/11
12154500	2683	0	05/11
12154500	2683	0	05/11
12154500	2683	0	05/11
12154500	2683	0	05/11
12154500	2683	0	05/11
12154500	2683	0	05/11
12154500	2683	0	05/11
12154500	2683	0	05/11
12154500	15086	1	05/24
12154500	15086	0	05/24
12154500	21294	0	07/02
12154500	21294	0	07/02
12154500	24929	0	07/15
12154500	24929	0	07/15
12154500	5807	0	04/19
12154500	5807	0	04/19
12154500	10176	0	06/13
12154500	7695	0	05/17
12154500	20300	0	05/13
12154500	20300	0	05/13
12154500	20300	0	05/13
12154500	15934	0	05/27
12154500	15934	0	05/27
12154500	15934	0	05/27
12154500	15934	0	05/27
12154500	15934	0	05/27
12154500	2351	0	06/25
12154500	2351	0	06/25
12154500	11176	0	06/02
12154500	11176	0	05/27
12154500	21657	0	05/16
12154500	21657	0	05/16
12154500	21657	0	07/01
12154500	21657	0	05/16
12154500	21657	0	05/16
12154500	21657	0	07/01
12154500	19149	0	05/16
12154500	14261	0	05/11
12154500	14261	0	05/11
12154500	14261	0	05/18
12154500	14261	0	05/18
12154500	14261	0	07/14
12154500	14261	0	05/18
12154500	25488	0	05/27
12154500	25488	0	05/27
12154500	25488	0	05/27
12154500	25488	0	05/27
12154500	25488	0	05/27
12154500	21308	0	07/02
12154500	4078	0	04/18
12154500	18292	0	05/29
12154500	2504	0	06/30
12154500	13226	0	06/30
12154500	13226	0	06/30
12154500	13226	1	06/30
12154500	19421	0	05/24
12154500	7741	0	04/19
12154500	5041	0	06/11
12154500	24157	0	06/19
12154500	18571	0	04/21
12154500	13793	0	05/26
12154500	13793	0	05/26
12154500	9804	0	05/16
12154500	6880	0	05/06
12154500	5297	0	05/05
12154500	5297	0	05/19
12154500	14580	0	04/18
12154500	25723	0	06/10
12154500	20342	0	05/10
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	11328	0	05/25
12154500	4281	0	05/25
12154500	20207	0	04/15
12154500	14065	0	05/13
12154500	14065	0	05/13
12154500	20909	0	05/05
12154500	3627	0	05/05
12154500	3627	0	07/08
12154500	3627	0	07/12
12154500	3627	0	05/05
12154500	3627	0	05/25
12154500	3627	0	05/05
12154500	3627	0	07/12
12154500	3627	0	05/05
12154500	3627	0	05/05
12154500	9471	0	05/19
12154500	9471	0	05/19
12154500	9471	0	05/19
12154500	9471	1	05/19
12154500	9471	0	05/19
12154500	9471	0	05/19
12154500	9471	1	05/19
12154500	9471	0	05/19
12154500	10151	0	05/27
12154500	26722	0	04/28
12154500	26722	0	05/24
12154500	15923	0	05/21
12154500	2382	0	06/30
12154500	9838	0	05/21
12154500	637	0	05/29
12154500	11573	0	05/11
12154500	11573	0	05/24
12154500	11573	0	05/11
12154500	11573	0	05/24
12154500	11573	0	05/13
12154500	11573	0	05/24
12154500	11573	0	05/24
12154500	11573	0	05/16
12154500	11573	0	05/11
12154500	11573	0	05/11
12154500	11573	0	05/24
12154500	11573	0	05/11
12154500	17718	0	07/02
12154500	11573	0	05/11
12154500	11573	0	05/24
12154500	12722	0	06/28
12154500	9506	0	04/28
12154500	13020	0	05/05
12154500	16540	0	06/24
12154500	16540	0	06/23
12154500	16540	0	06/24
12154500	16540	0	06/24
12154500	16540	0	06/24
12154500	17640	0	05/22
12154500	17640	0	04/25
12154500	17640	0	06/23
12154500	17640	0	06/03
12154500	17640	0	06/01
12154500	17640	0	06/11
12154500	17640	0	04/25
12154500	17640	0	06/11
12154500	17640	0	06/23
12154500	17640	0	04/26
12154500	17640	0	05/30
12154500	17640	0	06/03
12154500	17640	0	05/22
12154500	17640	0	05/17
12154500	17640	0	04/19
12154500	17640	0	05/17
12154500	17640	0	05/11
12154500	17640	0	04/25
12154500	17640	0	04/16
12154500	17640	0	06/28
12154500	17640	0	06/23
12154500	17640	0	06/28
12154500	17640	0	06/01
12154500	17640	0	05/22
12154500	17640	0	06/23
12154500	17640	0	06/28
12154500	17640	0	06/28
12154500	17640	0	06/10
12154500	17640	0	04/25
12154500	17640	0	04/20
12154500	17640	0	06/03
12154500	17640	0	05/30
12154500	17640	0	06/17
12154500	17640	0	04/25
12154500	17640	0	05/30
12154500	17640	0	06/10
12154500	17640	0	06/23
12154500	17640	0	05/30
12154500	17640	0	04/16
12154500	17640	0	04/25
12154500	17640	1	06/28
12154500	17640	0	04/25
12154500	17640	0	05/22
12154500	17640	0	06/10
12154500	17640	0	04/16
12154500	17640	0	04/25
12154500	17640	0	05/30
12154500	17640	0	05/30
12154500	17640	0	04/25
12154500	17640	0	06/23
12154500	17640	0	04/16
12154500	17640	0	04/16
12154500	17640	0	04/16
12154500	17640	0	04/16
12154500	17640	0	04/25
12154500	17640	0	04/19
12154500	17640	0	05/30
12154500	17640	0	05/24
12154500	17640	0	05/17
12154500	17640	0	04/26
12154500	17640	1	04/25
12154500	17640	1	06/23
12154500	17640	0	04/25
12154500	17640	0	06/10
12154500	17640	1	04/25
12154500	17640	0	06/23
12154500	17640	0	05/22
12154500	17640	0	05/30
12154500	17640	0	04/19
12154500	17640	0	04/26
12154500	17640	0	04/25
12154500	17640	0	05/22
12154500	17640	1	06/28
12154500	17640	0	04/25
12154500	17640	0	04/25
12154500	17640	0	04/19
12154500	17640	0	04/16
12154500	17640	0	06/10
12154500	17640	0	05/17
12154500	17640	0	06/10
12154500	17640	0	05/22
12154500	17640	0	04/25
12154500	17640	0	04/25
12154500	17640	0	04/25
12154500	17640	0	05/17
12154500	17640	1	04/26
12154500	17640	0	05/30
12154500	17640	0	04/25
12154500	17640	0	04/16
12154500	17640	0	05/30
12154500	17640	0	05/27
12154500	17640	0	05/30
12154500	17640	0	04/25
12154500	17640	0	05/18
12154500	17640	0	05/27
12154500	17640	0	04/16
12154500	17640	0	05/25
12154500	17640	0	04/16
12154500	17640	0	05/30
12154500	17640	0	06/23
12154500	17640	0	04/16
12154500	17640	0	05/17
12154500	17640	0	05/17
12154500	17640	0	04/26
12154500	17640	0	05/30
12154500	17640	0	04/26
12154500	17640	0	05/18
12154500	17640	0	06/23
12154500	17640	0	04/25
12154500	17640	0	04/25
12154500	17640	0	04/16
12154500	17640	0	04/19
12154500	17640	0	04/16
12154500	17640	0	04/16
12154500	17640	0	04/25
12154500	17640	0	06/01
12154500	17640	0	04/21
12154500	17640	0	04/16
12154500	17640	0	04/19
12154500	17640	0	04/16
12154500	17640	1	06/23
12154500	17640	0	04/19
12154500	17640	0	05/30
12154500	17640	0	05/22
12154500	17640	0	04/21
12154500	17640	0	05/11
12154500	17640	0	04/25
12154500	17640	0	04/26
12154500	17640	0	05/30
12154500	17640	0	05/25
12154500	17640	0	05/30
12154500	17640	0	04/21
12154500	17640	1	04/16
12154500	17640	1	04/16
12154500	17640	0	05/27
12154500	17640	0	05/30
12154500	17640	0	05/30
12154500	17640	0	06/23
12154500	17640	0	04/26
12154500	17640	0	04/16
12154500	17640	0	04/25
12154500	17640	0	05/30
12154500	17640	0	04/16
12154500	17640	0	04/16
12154500	17640	0	05/18
12154500	17640	0	04/25
12154500	17640	0	04/19
12154500	17640	0	04/16
12154500	17640	0	05/30
12154500	17640	0	04/16
12154500	27940	0	04/19
12154500	28410	0	05/24
12154500	28410	0	05/24
12154500	11776	0	04/27
12154500	10718	0	07/11
12154500	21838	0	05/27
12154500	21838	0	05/27
12154500	21838	0	05/25
12154500	21838	0	05/27
12154500	21838	0	05/27
12154500	21838	0	05/27
12154500	2119	0	05/10
12154500	27492	0	05/30
12154500	29547	0	05/27
12154500	29547	0	05/27
12154500	29547	0	05/27
12154500	29547	0	05/21
12154500	24015	0	05/06
12154500	15315	0	07/04
12154500	15315	0	07/04
12154500	17940	0	04/20
12154500	20411	0	06/30
12154500	20411	0	07/12
12154500	20411	0	06/30
12154500	20411	0	06/30
12154500	20411	0	06/30
12154500	20411	0	05/25
12154500	20411	0	05/25
12154500	20411	0	06/30
12154500	20411	0	05/25
12154500	20411	0	06/30
12154500	20411	0	06/30
12154500	20411	0	06/30
12154500	20411	0	06/30
12154500	20411	0	06/30
12154500	20411	0	06/30
12154500	28357	0	05/25
12154500	17214	0	07/02
12154500	17214	1	07/02
12154500	19440	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	1	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	1	05/03
12154500	2568	0	05/03
12154500	2568	0	05/09
12154500	2568	0	05/03
12154500	2568	1	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	0	05/03
12154500	2568	1	05/03
12154500	2568	0	05/03
12154500	9856	0	05/13
12154500	9856	0	05/16
12154500	9856	0	04/25
12154500	28924	0	06/22
12154500	9305	0	05/21
12154500	28347	0	06/19
12154500	23797	0	06/14
12154500	18947	0	07/02
12154500	14864	0	06/06
12154500	14864	0	06/06
12154500	12173	0	04/18
12154500	15018	0	05/30
12154500	12173	0	04/18
12154500	29099	0	06/02
12154500	29099	0	06/02
12154500	29099	0	06/02
12154500	29099	0	06/02
12154500	29099	0	06/02
12154500	29099	0	06/02
12154500	29099	0	06/02
12154500	15138	0	04/26
12154500	11977	0	04/19
12154500	20180	0	07/01
12154500	11977	0	04/19
12154500	251	0	07/12
12154500	19835	0	04/15
12154500	19835	0	04/15
12154500	19835	0	04/15
12154500	19835	0	04/15
12154500	7611	1	07/01
12154500	7611	0	07/01
12154500	7611	0	07/01
12154500	7611	0	07/01
12154500	7611	0	07/02
12154500	22274	0	06/05
12154500	16599	0	05/16
12154500	12699	0	06/24
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	19197	0	06/13
12154500	1372	0	05/03
12154500	24977	0	05/27
12154500	24977	0	05/27
12154500	23623	0	06/28
12154500	21672	0	05/24
12154500	21672	0	05/24
12154500	21672	0	05/24
12154500	21672	0	05/24
12154500	21672	0	05/24
12154500	26318	0	05/27
12154500	26318	0	05/16
12154500	26318	0	05/16
12154500	26318	0	05/27
12154500	26318	0	05/16
12154500	26318	0	05/27
12154500	26318	0	05/16
12154500	26318	0	05/16
12154500	26318	0	06/20
12154500	26318	0	05/18
12154500	26318	0	06/20
12154500	26318	0	05/16
12154500	26318	0	05/16
12154500	1228	0	05/29
12154500	1228	0	05/29
12154500	1228	0	05/29
12154500	26171	0	05/16
12154500	3047	0	04/27
12154500	3047	0	04/27
12154500	11767	0	07/13
12154500	949	0	07/04
12154500	949	0	07/04
12154500	949	0	07/04
12154500	21351	0	05/25
12154500	10352	0	05/18
12154500	16775	0	05/30
12154500	16775	0	05/29
12154500	16775	0	05/29
12154500	16775	0	05/29
12154500	16775	0	05/29
12154500	16775	0	05/30
12154500	18075	0	05/24
12154500	27483	0	06/11
12154500	27483	0	06/11
12154500	11773	0	07/08
12154500	11773	0	07/08
12154500	1073	0	06/21
12154500	27568	0	05/21
12154500	27568	0	05/21
12154500	27568	0	05/30
12154500	27568	0	05/21
12154500	27568	0	05/21
12154500	27568	0	05/24
12154500	27568	0	05/30
12154500	27568	0	05/21
12154500	27568	0	05/21
12154500	27568	0	05/21
12154500	27568	0	05/21
12154500	27568	0	05/21
12154500	3534	0	04/25
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	19962	0	05/30
12154500	27446	0	06/24
12154500	27446	0	07/02
12154500	679	0	05/19
12154500	18084	0	04/18
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	18084	0	04/18
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	4443	0	04/19
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	18084	0	04/18
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	4443	0	04/16
12154500	8792	0	06/23
12154500	2257	0	05/05
12154500	15089	0	05/11
12154500	979	0	04/26
12154500	16406	0	06/09
12154500	8676	0	05/17
12154500	8676	0	05/17
12154500	27435	0	07/11
12154500	18027	0	06/23
12154500	19417	0	06/14
12154500	2197	0	05/16
12154500	2197	0	05/16
12154500	2197	0	05/16
12154500	2197	0	05/16
12154500	2197	0	05/16
12154500	23338	0	05/27
12154500	23338	0	05/27
12154500	20412	0	07/11
12154500	7868	0	06/29
12154500	7868	0	06/17
12154500	7868	0	06/24
12154500	7868	0	06/17
12154500	7868	0	06/15
12154500	7868	0	06/17
12154500	7868	0	06/17
12154500	7868	0	07/15
12154500	7868	1	07/15
12154500	7868	1	06/15
12154500	7868	1	06/17
12154500	7868	0	06/09
12154500	7868	0	06/09
12154500	7868	0	06/09
12154500	7868	0	06/17
12154500	7868	0	05/25
12154500	7868	0	06/15
12154500	7868	0	06/15
12154500	7868	0	06/17
12154500	7868	0	06/17
12154500	7868	0	05/05
12154500	7868	0	04/15
12154500	7868	0	04/15
12154500	7868	0	06/22
12154500	7868	0	05/30
12154500	7868	0	06/19
12154500	7868	0	06/23
12154500	7868	0	07/15
12154500	7868	0	06/17
12154500	7868	0	05/25
12154500	7868	0	06/17
12154500	7868	0	06/22
12154500	7868	0	05/25
12154500	7868	0	06/29
12154500	7868	0	06/17
12154500	7868	0	04/15
12154500	7868	1	06/09
12154500	7868	0	06/29
12154500	7868	0	06/09
12154500	7868	0	06/09
12154500	7868	0	06/09
12154500	7868	0	06/19
12154500	7868	0	06/17
12154500	7868	0	04/15
12154500	7868	0	06/23
12154500	7868	0	07/15
12154500	7868	0	06/17
12154500	7868	0	05/25
12154500	7868	1	06/15
12154500	7868	1	06/15
12154500	7868	1	06/17
12154500	7868	1	06/17
12154500	7868	0	05/25
12154500	7868	0	07/15
12154500	7868	0	06/17
12154500	7868	0	06/29
12154500	7868	0	06/17
12154500	7868	0	06/15
12154500	7868	0	06/17
12154500	7868	0	06/15
12154500	7868	0	06/15
12154500	7868	0	06/17
12154500	7868	0	06/17
12154500	7868	0	06/15
12154500	7868	1	06/09
12154500	7868	1	06/17
12154500	7868	1	06/09
12154500	7868	1	06/15
12154500	21911	0	05/16
12154500	21911	0	05/16
12154500	21911	0	05/16
12154500	1076	0	06/10
12154500	3228	0	04/15
12154500	3228	0	06/11
12154500	3228	0	06/11
12154500	3228	0	06/11
12154500	9549	0	05/17
12154500	9549	0	05/09
12154500	9549	1	05/17
12154500	9549	0	05/17
12154500	9549	1	05/17
12154500	9549	0	05/17
12154500	9549	0	05/09
12154500	9549	0	05/09
12154500	9549	0	05/09
12154500	9549	1	05/17
12154500	9549	0	05/17
12154500	9549	0	05/17
12154500	9549	0	05/09
12154500	9549	0	05/17
12154500	9549	0	05/17
12154500	9549	1	05/17
12154500	9549	0	05/17
12154500	9549	0	05/09
12154500	9549	0	05/17
12154500	9549	0	05/17
12154500	9549	0	05/17
12154500	9549	0	05/17
12154500	9549	0	05/17
12154500	5469	0	05/11
12154500	1498	0	05/26
12154500	29374	0	06/24
12154500	29374	0	06/24
12154500	2179	0	04/20
12154500	19193	0	05/10
12154500	28425	0	07/11
12154500	27791	0	05/21
12154500	27791	0	05/30
12154500	27791	0	05/03
12154500	27791	0	05/03
12154500	27791	0	05/03
12154500	27791	1	05/21
12154500	27791	0	05/21
12154500	11080	0	05/05
12154500	11080	0	05/05
12154500	4327	0	06/24
12154500	4327	0	06/24
12154500	4327	0	06/24
12154500	4327	0	06/24
12154500	4327	0	06/24
12154500	4327	0	06/24
12154500	4327	0	06/24
12154500	4327	0	06/24
12154500	1481	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	4366	0	05/16
12154500	16578	0	05/13
12154500	16578	0	05/13
12154500	6635	0	07/11
12154500	28184	0	06/30
12154500	28184	0	06/30
12154500	11670	0	04/15
12154500	5470	0	07/04
12154500	5470	0	07/04
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	05/25
12154500	5470	0	07/04
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	07/04
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	05/25
12154500	5470	0	05/25
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	06/14
12154500	5470	0	07/04
12154500	5470	0	07/04
12154500	5470	0	05/25
12154500	5470	0	07/04
12154500	17418	0	07/15
12154500	17418	0	05/21
12154500	17418	0	07/15
12154500	17418	0	07/15
12154500	17418	0	07/15
12154500	17418	0	07/15
12154500	17418	0	05/21
12154500	17418	0	05/21
12154500	17418	0	05/21
1620500	5445	0	04/24
1620500	5445	1	04/24
1620500	5445	0	04/24
1620500	5445	0	04/24
1620500	5300	0	04/24
1620500	5300	0	04/29
1620500	5300	0	04/24
1620500	5300	0	04/24
1620500	5300	0	04/24
1620500	5300	0	04/24
1620500	14887	0	06/30
1620500	14887	0	06/30
1620500	14887	0	06/30
1620500	14887	0	06/30
1620500	14887	0	06/30
1620500	14887	0	06/30
1620500	5833	0	06/01
1620500	5833	1	04/29
1620500	5833	0	06/01
1620500	5833	0	04/29
1620500	5833	1	06/01
1620500	21728	0	05/20
1620500	5856	0	05/18
4716750	25820	0	05/29
4716750	25820	0	05/29
4716750	25820	1	05/29
4716750	25820	0	05/29
4716750	25820	0	05/29
4716750	25820	0	05/29
4716750	25820	0	05/29
4716750	25820	0	05/29
4716750	29146	0	05/08
4716750	27951	0	04/17
4716750	14482	0	05/23
4716750	25058	0	05/08
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/04
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/02
4716750	21110	0	06/02
4716750	21110	0	06/02
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	21110	0	06/01
4716750	26128	0	05/10
4716750	22126	0	06/01
4716750	22126	0	06/01
